1 400 
0.369462 -0.369462 -0.85264 0.369462 -0.369462 -0.85264 
0.46555 -0.237209 -0.85264 0.46555 -0.237209 -0.85264 
0.516066 -0.0817368 -0.85264 0.516066 -0.0817368 -0.85264 
0.377972 0.0598649 -0.92388 0.377972 0.0598649 -0.92388 
0.340973 0.173735 -0.92388 0.340973 0.173735 -0.92388 
0.270598 0.270598 -0.92388 0.270598 0.270598 -0.92388 
0.173735 0.340973 -0.92388 0.173735 0.340973 -0.92388 
0.0598649 0.377972 -0.92388 0.0598649 0.377972 -0.92388 
-0.0598649 0.377972 -0.92388 -0.0598649 0.377972 -0.92388 
-0.173735 0.340973 -0.92388 -0.173735 0.340973 -0.92388 
-0.270598 0.270598 -0.92388 -0.270598 0.270598 -0.92388 
-0.340973 0.173735 -0.92388 -0.340973 0.173735 -0.92388 
-0.377972 0.0598649 -0.92388 -0.377972 0.0598649 -0.92388 
-0.377972 -0.0598649 -0.92388 -0.377972 -0.0598649 -0.92388 
-0.340973 -0.173735 -0.92388 -0.340973 -0.173735 -0.92388 
-0.270598 -0.270598 -0.92388 -0.270598 -0.270598 -0.92388 
-0.173735 -0.340973 -0.92388 -0.173735 -0.340973 -0.92388 
-0.0598649 -0.377972 -0.92388 -0.0598649 -0.377972 -0.92388 
0.0598649 -0.377972 -0.92388 0.0598649 -0.377972 -0.92388 
0.173735 -0.340973 -0.92388 0.173735 -0.340973 -0.92388 
0.270598 -0.270598 -0.92388 0.270598 -0.270598 -0.92388 
0.340973 -0.173735 -0.92388 0.340973 -0.173735 -0.92388 
0.377972 -0.0598649 -0.92388 0.377972 -0.0598649 -0.92388 
0.230571 0.0365189 -0.97237 0.230571 0.0365189 -0.97237 
0.208001 0.105982 -0.97237 0.208001 0.105982 -0.97237 
0.165071 0.165071 -0.97237 0.165071 0.165071 -0.97237 
0.105982 0.208001 -0.97237 0.105982 0.208001 -0.97237 
0.0365189 0.230571 -0.97237 0.0365189 0.230571 -0.97237 
-0.0365189 0.230571 -0.97237 -0.0365189 0.230571 -0.97237 
-0.105982 0.208001 -0.97237 -0.105982 0.208001 -0.97237 
-0.165071 0.165071 -0.97237 -0.165071 0.165071 -0.97237 
-0.208001 0.105982 -0.97237 -0.208001 0.105982 -0.97237 
-0.230571 0.0365189 -0.97237 -0.230571 0.0365189 -0.97237 
-0.230571 -0.0365189 -0.97237 -0.230571 -0.0365189 -0.97237 
-0.208001 -0.105982 -0.97237 -0.208001 -0.105982 -0.97237 
-0.165071 -0.165071 -0.97237 -0.165071 -0.165071 -0.97237 
-0.105982 -0.208001 -0.97237 -0.105982 -0.208001 -0.97237 
-0.0365189 -0.230571 -0.97237 -0.0365189 -0.230571 -0.97237 
0.0365189 -0.230571 -0.97237 0.0365189 -0.230571 -0.97237 
0.105982 -0.208001 -0.97237 0.105982 -0.208001 -0.97237 
0.165071 -0.165071 -0.97237 0.165071 -0.165071 -0.97237 
0.208001 -0.105982 -0.97237 0.208001 -0.105982 -0.97237 
0.230571 -0.0365189 -0.97237 0.230571 -0.0365189 -0.97237 
0.0774931 0.0122737 -0.996917 0.0774931 0.0122737 -0.996917 
0.0699076 0.0356197 -0.996917 0.0699076 0.0356197 -0.996917 
0.055479 0.055479 -0.996917 0.055479 0.055479 -0.996917 
0.0356197 0.0699076 -0.996917 0.0356197 0.0699076 -0.996917 
0.0122737 0.0774931 -0.996917 0.0122737 0.0774931 -0.996917 
-0.0122737 0.0774931 -0.996917 -0.0122737 0.0774931 -0.996917 
-0.0356197 0.0699076 -0.996917 -0.0356197 0.0699076 -0.996917 
-0.055479 0.055479 -0.996917 -0.055479 0.055479 -0.996917 
-0.0699076 0.0356197 -0.996917 -0.0699076 0.0356197 -0.996917 
-0.0774931 0.0122737 -0.996917 -0.0774931 0.0122737 -0.996917 
-0.0774931 -0.0122737 -0.996917 -0.0774931 -0.0122737 -0.996917 
-0.0699076 -0.0356197 -0.996917 -0.0699076 -0.0356197 -0.996917 
-0.055479 -0.055479 -0.996917 -0.055479 -0.055479 -0.996917 
-0.0356197 -0.0699076 -0.996917 -0.0356197 -0.0699076 -0.996917 
-0.0122737 -0.0774931 -0.996917 -0.0122737 -0.0774931 -0.996917 
0.0122737 -0.0774931 -0.996917 0.0122737 -0.0774931 -0.996917 
0.0356197 -0.0699076 -0.996917 0.0356197 -0.0699076 -0.996917 
0.055479 -0.055479 -0.996917 0.055479 -0.055479 -0.996917 
0.0699076 -0.0356197 -0.996917 0.0699076 -0.0356197 -0.996917 
0.0774931 -0.0122737 -0.996917 0.0774931 -0.0122737 -0.996917 
